json_id,influencer_name,sponsored,brand,gender_bias_score,matched_hashtag,hashtags_count
1932883807204898882,unknown,1,Disney,5.22,disney,17
1932943894769912656,unknown,0,Disney,5.23,disneypixar,4
1932960641635940076,unknown,0,Disney,5.23,disney,3
1932968722348145699,unknown,0,Disney,5.23,disneylandparis,28
1932992202942999239,unknown,0,Disney,5.22,disney,24
1933022683950023784,lovato_kittens,0,Disney,5.22,disney,12
1933076932708922525,cathleentoyreview,0,Disney,5.22,disneymovies,22
1933081117507115519,sailor.darling,0,Disney,5.23,disney,22
1933137391359657140,unknown,0,Disney,5.23,disney,3
1933208839887075465,unknown,1,Disney,5.23,disney,6
1933274050818564132,unknown,0,Disney,5.23,disney,29
1933322678446693234,larissaemily,1,Disney,5.22,disney,24
1933376225867493802,ellebelgique,0,Disney,5.22,disney,6
1933442508295811598,airingmylaundry,1,Disney,5.22,disney,14
1933499923510890495,unknown,0,Disney,5.23,disneystore,27
1933502930095638017,unknown,0,Disney,5.22,disney,3
1933575711824000131,tiffmink,0,Disney,5.23,disneystyle,4
1933591970924900380,unknown,0,Disney,5.22,disney,30
1933596206383276589,sarahroseloves,0,Disney,5.23,disney,6
1933601365294900640,unknown,0,Disney,5.22,disney,20
1933613510967555531,grosgui_fit,0,Disney,5.22,disneylandparis,8
1933620287518062438,unknown,0,Disney,5.22,disneyonice,11
1933621953294620171,unknown,0,Disney,5.23,disney,20
1933638266269948985,unknown,0,Disney,5.22,disneylandparis,11
1933657646436228736,unknown,0,Disney,5.22,disney,12
1933662967321922447,unknown,0,Disney,5.23,disneylandparis,27
1933779732501834234,unknown,0,Disney,5.22,disneyonice,9
1933791742302178247,embracing_chaos,0,Disney,5.23,disneyland,11
1933819320096091787,windowtoorlando,1,Disney,5.23,disneystyle,15
1933821658829883450,fairytalefoodie,0,Disney,5.22,disneystyle,7
1933823826456222872,unknown,0,Disney,5.22,disneylandparis,10
1933823949651493957,unknown,0,Disney,5.23,disneyonice,6
1933837031868484274,unknown,0,Disney,5.22,disney,5
1934010458948737397,unknown,0,Disney,5.23,disney,27
1934133102570280288,unknown,0,Disney,5.22,disneylandparis,9
1934181899924735328,unknown,1,Disney,5.23,disney,28
1934247837169960374,unknown,0,Disney,5.22,disneychanneluk,9
1934272201360550155,unknown,0,Disney,5.23,disney,26
1934316703280195276,unknown,0,Disney,5.22,disneyuk,9
1934323080818080836,unknown,0,Disney,5.23,disneyonice,8
1934336917367546598,unknown,0,Disney,5.22,disney,10
1934353209166840306,unknown,0,Disney,5.23,disney,4
1934382277136031230,unknown,0,Disney,5.22,disneylandparis,27
1934389747418256531,littlegraythread,0,Disney,5.22,disneyland,25
1934409217838607924,unknown,1,Disney,5.22,disney,11
1934432740444536797,thedisneyfox,0,Disney,5.22,disneysprings,5
1934468092973311070,unknown,0,Disney,5.23,disneystyle,24
1934512091290865595,unknown,1,Disney,5.23,disneyland,19
1934550440993919657,unknown,0,Disney,5.22,disney,24
1934563683545165621,unknown,1,Disney,5.22,disneyonice,5
1934576842233398748,ottawamommyclub,0,Disney,5.22,disney,22
1934604432718966885,unknown,0,Disney,5.23,disneystyle,16
1934773841689549000,unknown,0,Disney,5.23,disneyfamily,10
1934796571090861717,unknown,0,Disney,5.22,disneylandparis,2
1934844472745517212,unknown,0,Disney,5.23,disneystyle,28
1934861883006157501,unknown,0,Disney,5.22,disneylandparis,7
1934896308544502266,unknown,0,Disney,5.23,disneyland,6
1934957570850920023,unknown,0,Disney,5.23,disneystyle,4
1934963628290037942,unknown,0,Disney,5.22,disney,21
1934969471393213078,portimismo,0,Disney,5.23,disney,30
1935121764371988512,unknown,0,Disney,5.22,disney,11
1935126658831038287,unknown,0,Disney,5.22,disneylandparis,28
1935138443550485021,unknown,0,Disney,5.22,disneylandparis,11
1935141702213851885,unknown,0,Disney,5.22,disney,2
1935173116141756216,unknown,0,Disney,5.22,disneyland,23
1935209175051597948,unknown,0,Disney,5.23,disney,29
1935239368730301530,unknown,0,Disney,5.23,disney,12
1935255613714017465,fairytalefoodie,0,Disney,5.22,disneysprings,5
1935325352809473805,unknown,0,Disney,5.22,disneyland,19
1935332073762116927,arlenv1,0,Disney,5.22,disneyland,2
1935548167240287650,unknown,1,Disney,5.22,disney,29
1935654816396985100,unknown,0,Disney,5.23,disney,18
1935655664575606422,unknown,1,Disney,5.23,disney,12
1935678131048211736,unknown,0,Disney,5.22,disneylandparis,5
1935756603682563290,unknown,0,Disney,5.22,disneybooks,16
1935791676593601603,unknown,0,Disney,5.22,disneylandparis,2
1935810659058836309,unknown,0,Disney,5.22,disney,23
1935833185740924973,embracing_chaos,0,Disney,5.22,disneyland,8
1935848970953858762,unknown,0,Disney,5.23,disneylandparis,27
1935886030691728446,unknown,0,Disney,5.23,disney,27
1935887533930103592,unknown,0,Disney,5.22,disney,21
1935889125141357485,hairmakeupbyanna,0,Disney,5.23,disneyland,16
1935900859837890495,unknown,1,Disney,5.23,disneyland,22
1935917729907411637,unknown,0,Disney,5.23,disney,20
1935976386470531197,unknown,0,Disney,5.23,disney,9
1935976965634996746,unknown,0,Disney,5.23,disneyland,21
1936015511633450047,unknown,0,Disney,5.22,disneystudios,20
1936048670088792859,unknown,1,Disney,5.22,disney,26
1936100352311001011,unknown,0,Disney,5.23,disney,18
1936214394540505255,unknown,0,Disney,5.22,disney,19
1936424631703887430,unknown,0,Disney,5.22,disney,29
1936468852863696751,unknown,0,Disney,5.23,disney,22
1936516415398076644,elyrosechannel,0,Disney,5.22,disney,8
1936526471411467066,unknown,0,Disney,5.22,disneystyle,16
1936542050238248414,lovefashionstyle,0,Disney,5.23,disney,30
1936545591429643360,unknown,0,Disney,5.22,disneylandparis,13
1936559544025080757,unknown,0,Disney,5.23,disneylandparis,28
1936567408984572045,unknown,0,Disney,5.22,disneyuk,4
1936662593747566837,unknown,0,Disney,5.23,disney,23
1936812286023273366,unknown,0,Disney,5.22,disneyland,3
1936980407419291771,unknown,0,Disney,5.22,disneyuk,6
1937009002581831191,gisellafrancisca,0,Disney,5.22,disney,6
1937042692093782361,unknown,0,Disney,5.23,disney,29
1937091954563581935,princemaasai,0,Disney,5.22,disney,8
1937111255500669330,unknown,0,Disney,5.23,disneyland,26
1937154619958116128,unknown,0,Disney,5.22,disneystyle,8
1937222780367803754,unknown,0,Disney,5.22,disneyaulani,10
1937230315735481854,missyonmadison,1,Disney,5.23,disneyland,7
1937234964181674382,unknown,0,Disney,5.22,disneyland,6
1937252077210697672,unknown,0,Disney,5.23,disney,27
1937261946845664165,unknown,0,Disney,5.23,disneylandparis,20
1937270507705448903,sonorabooks,0,Disney,5.22,disney,21
1937270677405145412,unknown,0,Disney,5.22,disneylandparis,14
1937317194107363693,unknown,0,Disney,5.22,disney,14
1937320319585013196,unknown,0,Disney,5.22,disneylandparis,29
1937393689554974600,unknown,0,Disney,5.23,disney,21
1937436231610062890,unknown,0,Disney,5.23,disney,10
1937445602641529425,makeupbycurls,0,Disney,5.22,disney,25
1937513805111600909,unknown,0,Disney,5.22,disney,25
1937516486706237611,unknown,0,Disney,5.23,disneystyle,4
1937529281993211196,unknown,0,Disney,5.23,disney,28
1937567511312507516,unknown,0,Disney,5.22,disney,16
1937632403704378323,unknown,0,Disney,5.23,disney,30
1937648344836606344,classyverse,0,Disney,5.22,disneystudios,2
1937757697438786946,unknown,1,Disney,5.22,disney,6
1937764858682522978,unknown,0,Disney,5.23,disney,12
1937809126961120368,unknown,0,Disney,5.23,disney,27
1937811197044667748,unknown,1,Disney,5.22,disney,20
1937821902593970871,unknown,0,Disney,5.23,disneysprings,30
1937919967324419499,breezyweekes,0,Disney,5.22,disney,7
1937928835341380817,unknown,1,Disney,5.23,disney,12
1937942437309729266,unknown,0,Disney,5.23,disney,3
1937969550675020461,harlenbodhiwhite,0,Disney,5.22,disneyonice,2
1937970015380013659,harlowlunawhite,0,Disney,5.22,disneyonice,2
1938033910928096166,unknown,0,Disney,5.22,disney,11
1938051977623700651,unknown,0,Disney,5.22,disney,25
1938188480643474878,unknown,1,Disney,5.23,disneyonice,2
1938224207450004751,unknown,1,Disney,5.23,disney,29
1938272860746750620,unknown,0,Disney,5.23,disneyonice,4
1938342272383103899,unknown,0,Disney,5.23,disney,27
1938386242631610633,unknown,0,Disney,5.23,disneylandparis,28
1938438306393887003,unknown,0,Disney,5.23,disneylandparis,9
1938468122484711806,unknown,0,Disney,5.23,disney,29
1938552061136154818,unknown,0,Disney,5.22,disneystudios,23
1938611013335193382,unknown,0,Disney,5.22,disneysprings,7
1938644077723416569,dimitri_tsr,0,Disney,5.23,disneylandparis,2
1938647737101134125,unknown,0,Disney,5.22,disneystyle,10
1938658911189802185,unknown,0,Disney,5.22,disney,14
1938703546032373877,unknown,0,Disney,5.22,disneylandparis,28
1938711254308679640,unknown,0,Disney,5.23,disneystyle,15
1938743733790223442,tiffmink,0,Disney,5.23,disneyland,6
1938749697536933933,mymummyspennies,0,Disney,5.23,disney,8
1938755609340368209,littlegraythread,0,Disney,5.22,disneyonice,13
1938766962800985631,unknown,0,Disney,5.23,disney,10
1938771116815249512,chloearnoldtaps,0,Disney,5.22,disney,12
1938773645518601820,unknown,0,Disney,5.22,disney,11
1938942720279872823,unknown,0,Disney,5.23,disneyland,8
1939007816791472736,unknown,0,Disney,5.22,disney,10
1939179847177714678,unknown,0,Disney,5.23,disney,28
1939206083782159332,unknown,0,Disney,5.22,disneyuk,8
1939331074073482522,unknown,0,Disney,5.22,disneyaulani,12
1939354679197428753,unknown,0,Disney,5.23,disney,18
1939406868092764026,unknown,0,Disney,5.22,disney,7
1939429575333002485,unknown,0,Disney,5.23,disney,18
1939464454913104580,unknown,0,Disney,5.23,disneyland,16
1939473369594469473,unknown,0,Disney,5.23,disneylandparis,28
1939491167812991618,unknown,0,Disney,5.23,disney,20
1939515808250193941,unknown,0,Disney,5.23,disneyland,22
1939558300660419068,unknown,0,Disney,5.22,disney,27
1939609712108302570,unknown,1,Disney,5.22,disneyfamily,28
1939676362241226468,unknown,0,Disney,5.23,disneystyle,19
1939847330123756972,unknown,0,Disney,5.22,disney,8
1939869015574610299,unknown,0,Disney,5.22,disneyuk,7
1939873071181031157,unknown,0,Disney,5.22,disneylandparis,17
1939905895601692977,unknown,0,Disney,5.23,disneylandparis,21
1939954143537727837,unknown,0,Disney,5.22,disney,17
1940005088334314700,unknown,0,Disney,5.23,disneystyle,24
1940071334704866297,unknown,1,Disney,5.22,disney,9
1940072029239765072,unknown,1,Disney,5.23,disney,32
1940078264871472199,unknown,1,Disney,5.22,disneyland,30
1940110054422447079,unknown,0,Disney,5.22,disneyland,1
1940145820468775199,unknown,0,Disney,5.23,disney,20
1940148337615072809,unknown,0,Disney,5.23,disney,8
1940162387785514731,unknown,1,Disney,5.22,disneyland,7
1940180582811959347,unknown,0,Disney,5.22,disneyland,2
1940326378252972474,tiffmink,1,Disney,5.22,disneyland,6
1940343165393080274,unknown,0,Disney,5.22,disney,12
1940344673446222245,unknown,0,Disney,5.22,disney,11
1940405510517037297,unknown,0,Disney,5.23,disneyland,17
1940457500172591808,unknown,0,Disney,5.23,disney,30
1940472251858463459,unknown,0,Disney,5.22,disneyland,29
1940575712789892186,unknown,0,Disney,5.22,disneylandparis,17
1940581888666926085,unknown,0,Disney,5.22,disneylandparis,28
1940645802141959145,unknown,0,Disney,5.23,disney,29
1940698321371166453,unknown,0,Disney,5.22,disney,25
1940830684723424430,unknown,1,Disney,5.23,disneyfamily,29
1940834985520768752,unknown,0,Disney,5.22,disney,14
1940844282252363492,unknown,0,Disney,5.22,disney,30
1940853629445263327,unknown,0,Disney,5.22,disneyuk,6
1940894703709119001,unknown,0,Disney,5.23,disney,11
1940911222984370317,unknown,0,Disney,5.22,disneylandparis,27
1940912851271312171,unknown,0,Disney,5.23,disney,23
1940918530602832071,unknown,0,Disney,5.22,disney,3
1940922690959284660,unknown,0,Disney,5.22,disney,26
1941204561668598771,unknown,1,Disney,5.23,disneyfamily,29
1941277338807162921,unknown,0,Disney,5.22,disneyuk,7
1941319582241574895,unknown,0,Disney,5.22,disney,10
1941496530147217278,unknown,0,Disney,5.22,disneystyle,13
1941522846962637195,unknown,1,Disney,5.22,disney,32
1941546773822603869,unknown,1,Disney,5.22,disney,32
1941596994574654491,unknown,0,Disney,5.22,disneyland,29
1941612252327066331,unknown,0,Disney,5.22,disney,22
1941624681401821880,robinsans,0,Disney,5.22,disney,14
1941637968024673724,unknown,0,Disney,5.22,disney,29
1941743317532413835,unknown,1,Disney,5.22,disney,31
1941842607908614389,unknown,1,Disney,5.22,disneyfamily,30
1941867220495600551,unknown,0,Disney,5.22,disney,23
1942099242889849944,pilotoaventurero,0,Disney,5.23,disney,13
1942179027193062025,unknown,0,Disney,5.23,disneylandparis,29
1942296937190825010,unknown,0,Disney,5.22,disneystyle,13
1942303170941154719,unknown,0,Disney,5.23,disneylandparis,29
1942350600676371389,unknown,1,Disney,5.23,disney,24
1942378412643576065,unknown,0,Disney,5.22,disney,31
1942434415007447835,unknown,0,Disney,5.23,disneylandparis,4
1942434573964349527,unknown,0,Disney,5.22,disney,27
1942446165702695653,_jessalyngrace_,0,Disney,5.22,disneyland,5
1942628262106712717,unknown,0,Disney,5.22,disneyland,30
1942895493757319646,unknown,0,Disney,5.22,disney,27
1942944986863461973,unknown,0,Disney,5.22,disneystyle,12
1943062292116414163,unknown,0,Disney,5.22,disney,4
1943092027946024406,allthingsdisney.19,0,Disney,5.23,disney,27
1943094408406417801,unknown,0,Disney,5.23,disneystyle,5
1943098654082215716,unknown,0,Disney,5.22,disneyuk,9
1943128472075872055,unknown,0,Disney,5.23,disney,3
1943131798376993393,makeupbycurls,0,Disney,5.22,disney,26
1943135586162119375,unknown,0,Disney,5.22,disneyuk,10
1943292122988002868,unknown,0,Disney,5.23,disney,1
1943302924151422224,unknown,0,Disney,5.22,disneyland,12
1943526134668703945,unknown,0,Disney,5.22,disneyuk,9
1943697320010123269,unknown,1,Disney,5.22,disney,28
1943709760264299144,unknown,0,Disney,5.22,disney,6
1943712483424626606,unknown,0,Disney,5.22,disney,20
1943731644248450535,unknown,0,Disney,5.22,disneystyle,12
1943734022643571272,unknown,1,Disney,5.23,disney,10
1943748425960865073,unknown,0,Disney,5.23,disney,13
1943766000000777484,unknown,0,Disney,5.22,disney,27
1943786547518545864,sophia_handwerk,0,Disney,5.22,disney,12
1943793821649260293,allaboutthatfunkolife,0,Disney,5.22,disney,16
1943829776080655710,unknown,0,Disney,5.22,disney,26
1943896800914301280,unknown,0,Disney,5.22,disney,16
1943912528354725731,embracing_chaos,0,Disney,5.23,disneyland,11
1944204914655012814,unknown,0,Disney,5.22,disneyonice,1
1944229449857074405,unknown,0,Disney,5.22,disney,11
1944229805599997465,unknown,0,Disney,5.23,disneylandparis,5
1944314569363231872,unknown,0,Disney,5.22,disney,9
1944317273850267730,unknown,1,Disney,5.22,disney,24
1944457318977445260,unknown,0,Disney,5.22,disneyland,5
1944461861273632882,sarahfit,0,Disney,5.23,disneyonice,10
1944468788393182406,unknown,0,Disney,5.22,disney,23
1944509665679143593,unknown,0,Disney,5.23,disneystyle,17
1944536066019467251,unknown,0,Disney,5.22,disney,27
1944657382044198090,unknown,0,Disney,5.22,disney,9
1944776199773161575,unknown,0,Disney,5.22,disney,7
1944806933080915097,unknown,0,Disney,5.23,disney,17
1944843623067407816,unknown,1,Disney,5.22,disneyfamily,27
1944866720016970757,hapaactress,0,Disney,5.23,disneyland,14
1944921792980593882,unknown,0,Disney,5.23,disney,27
1944933882004639250,unknown,0,Disney,5.23,disneylandparis,6
1944985720742995365,unknown,1,Disney,5.22,disney,24
1945109141920249266,unknown,0,Disney,5.23,disney,16
1945123889086329716,unknown,0,Disney,5.22,disney,26
1945206188744640801,unknown,0,Disney,5.23,disney,25
1945249369389438083,balancingthechaos,0,Disney,5.22,disneycruiseline,14
1945283845899060837,unknown,0,Disney,5.22,disney,28
1945285503512690498,unknown,0,Disney,5.23,disneyland,3
1945295470772250029,unknown,0,Disney,5.22,disney,23
1945486818285075733,unknown,0,Disney,5.22,disneyland,6
1945676493101155167,unknown,0,Disney,5.22,disneyuk,10
1945700959732785486,unknown,0,Disney,5.22,disney,12
1945769657700992419,unknown,0,Disney,5.22,disneyland,2
1945914408995859751,goldenblog,0,Disney,5.22,disney,6
1945941178201891557,barb_sweet,0,Disney,5.22,disney,3
1945975418142480244,barrylafraise,0,Disney,5.22,disney,24
1945979269142568942,dresslikeamum,1,Disney,5.23,disneyonice,4
1945981718550556899,unknown,0,Disney,5.22,disney,27
1946026098028443722,unknown,0,Disney,5.23,disneyuk,7
1946188335368095168,unknown,0,Disney,5.22,disneyfamily,27
1946223441690696802,unknown,1,Disney,5.23,disney,9
1946238746111544426,unknown,0,Disney,5.23,disneyland,21
1946280625715946334,jan_lizardo,0,Disney,5.22,disneyonice,1
1946358802082457653,unknown,0,Disney,5.22,disneylandparis,12
1946472457343163184,unknown,0,Disney,5.23,disneylandparis,11
1946597281484499826,unknown,0,Disney,5.22,disneyuk,7
1946623458360263752,unknown,0,Disney,5.23,disney,22
1946630052839323647,thedisneyfox,0,Disney,5.22,disneycruiseline,11
1946649927582246482,unknown,1,Disney,5.22,disney,30
1946683240220120976,unknown,0,Disney,5.22,disney,12
1946719358847875897,unknown,0,Disney,5.23,disneyland,10
1946726457885413219,unknown,0,Disney,5.23,disney,23
1946837280003883679,unknown,0,Disney,5.22,disney,11
1946911865549825534,unknown,0,Disney,5.23,disneyland,21
1947012982274200166,unknown,0,Disney,5.22,disney,5
1947244455048251276,unknown,0,Disney,5.22,disney,22
1947275550888305327,unknown,0,Disney,5.23,disney,19
1947307195991203331,luije10,0,Disney,5.23,disney,15
1947319944242711968,unknown,0,Disney,5.22,disneyuk,6
1947328525503342759,unknown,0,Disney,5.22,disney,10
1947357460176439800,unknown,0,Disney,5.23,disney,25
1947397160153054328,unknown,0,Disney,5.23,disney,4
1947420762986511101,unknown,0,Disney,5.23,disney,25
1947469872399041059,unknown,0,Disney,5.22,disneysprings,4
1947524101870729948,unknown,0,Disney,5.23,disney,25
1947530321069042870,unknown,0,Disney,5.22,disneystyle,15
1947917699376379956,unknown,0,Disney,5.22,disney,10
1947937256828702612,cheriestylery,0,Disney,5.22,disney,8
1948019698442258652,unknown,0,Disney,5.22,disney,12
1948041300415554930,unknown,1,Disney,5.22,disneybooks,9
1948156922964313068,unknown,0,Disney,5.22,disneyfamily,6
1948197225588095036,tiffmink,0,Disney,5.22,disneystyle,7
1948234423427943798,unknown,0,Disney,5.22,disneyuk,6
1948251466544500778,unknown,0,Disney,5.23,disneystyle,8
1948252993958743609,unknown,0,Disney,5.22,disney,2
1948301034250223623,unknown,0,Disney,5.22,disneyland,5
1948513768847517395,unknown,0,Disney,5.23,disney,20
1948609501521209500,unknown,0,Disney,5.22,disneyland,21
1948693650137536706,balancingthechaos,0,Disney,5.22,disney,14
1948764992622949593,unknown,0,Disney,5.22,disney,12
1948767339128287115,unknown,0,Disney,5.22,disney,21
1948850759814785144,balancingthechaos,0,Disney,5.22,disney,14
1948854527887016953,jessica_chelsey,0,Disney,5.23,disney,30
1948870533165425612,ottawamommyclub,0,Disney,5.23,disney,24
1948920645787890225,unknown,0,Disney,5.23,disneyuk,7
1949000796932428960,unknown,0,Disney,5.22,disney,5
1949035682618172216,izzmarketing,0,Disney,5.22,disneylandparis,13
1949039388396606916,indywithkids,0,Disney,5.23,disneyonice,1
1949054232860361622,unknown,1,Disney,5.22,disneyland,4
1949108669640883001,unknown,0,Disney,5.22,disneyland,4
1949257504634933942,unknown,0,Disney,5.22,disney,8
1949281005403766475,unknown,0,Disney,5.22,disney,14
1949353927883541359,unknown,0,Disney,5.23,disney,29
1949357835215091691,unknown,0,Disney,5.22,disneylandparis,13
1949408126268768131,unknown,0,Disney,5.22,disneysprings,6
1949474652260493148,unknown,0,Disney,5.22,disneylandparis,1
1949483299975895335,antitoperata,0,Disney,5.23,disney,3
1949529021261695788,unknown,0,Disney,5.22,disneyuk,7
1949547756444399841,unknown,0,Disney,5.23,disney,13
1949576186107786340,unknown,0,Disney,5.22,disney,20
1949590563227295259,unknown,0,Disney,5.22,disneyonice,10
1949604154106079510,unknown,0,Disney,5.22,disneystyle,2
1949610738146865321,unknown,0,Disney,5.22,disneystore,11
1949638253283956915,unknown,0,Disney,5.22,disney,15
1949770047786460948,fairytalefoodie,0,Disney,5.22,disneysprings,5
1949822414443524672,unknown,0,Disney,5.23,disneystyle,30
1950025591461969012,unknown,0,Disney,5.22,disney,18
1950075563582907046,unknown,0,Disney,5.23,disney,30
1950109227336290001,unknown,0,Disney,5.23,disneyland,8
1950116327748166128,unknown,0,Disney,5.22,disney,19
1950168052273711768,unknown,0,Disney,5.23,disneyonice,3
1950227652116640127,unknown,1,Disney,5.22,disneyonice,3
1950260792972859592,unknown,0,Disney,5.23,disney,29
1950307487454690679,unknown,0,Disney,5.22,disney,25
1950331639943190871,unknown,0,Disney,5.22,disneyonice,4
1950334768407346295,unknown,0,Disney,5.22,disney,13
1950360242858475339,unknown,0,Disney,5.23,disneychannel,11
1950415008311974902,amyplusbabies,0,Disney,5.22,disneyonice,2
1950457916863631759,unknown,0,Disney,5.22,disneystyle,23
1950469759415799001,unknown,0,Disney,5.22,disneyonice,4
1950485047216584659,unknown,0,Disney,5.23,disney,26
1950487061816771627,tiffmink,0,Disney,5.22,disneystyle,6
1950601481917159186,unknown,0,Disney,5.23,disney,13
1950883114951962955,unknown,0,Disney,5.22,disney,28
1950931860625796404,chelseamamma,0,Disney,5.23,disneyonice,3
1950972241446414331,unknown,1,Disney,5.22,disney,16
1951028181280991594,unknown,0,Disney,5.23,disneystyle,8
1951049153548925052,unknown,0,Disney,5.23,disneystyle,14
1951058562849354442,unknown,0,Disney,5.22,disneyland,5
1951077294861698083,unknown,0,Disney,5.22,disneystyle,24
1951084499863281000,dontburstmyballooon,0,Disney,5.22,disney,12
1951095593713298459,unknown,0,Disney,5.22,disneystyle,11
1951104169789991226,unknown,0,Disney,5.23,disneyuk,8
1951109204171202104,unknown,0,Disney,5.23,disneystyle,3
1951123868857147788,unknown,0,Disney,5.23,disney,28
1951135034857611303,unknown,0,Disney,5.22,disneyland,21
1951189799928156702,dadultlife,0,Disney,5.22,disneyonice,3
1951228483507441542,tiffmink,0,Disney,5.22,disneystyle,5
1951236525355553907,unknown,1,Disney,5.22,disneyonice,6
1951532509695066745,unknown,0,Disney,5.23,disney,19
1951540714611240849,unknown,0,Disney,5.22,disneyuk,6
1951545267828636232,unknown,0,Disney,5.22,disney,27
1951605838705501825,unknown,0,Disney,5.22,disney,26
1951611073849392472,courtneylynnc,0,Disney,5.23,disneyonice,7
1951622183396436807,unknown,0,Disney,5.22,disneyland,6
1951689661868957699,unknown,0,Disney,5.22,disneyland,5
1951695618795874777,unknown,0,Disney,5.22,disneyland,6
1951738553312414128,unknown,0,Disney,5.23,disneybooks,15
1951773763444248498,unknown,0,Disney,5.22,disney,28
1951784441523030292,unknown,0,Disney,5.22,disneyland,27
1951791071977776216,unknown,0,Disney,5.22,disney,28
1951916500182207616,dadultlife,0,Disney,5.22,disneyonice,4
1951932600983311093,unknown,0,Disney,5.22,disneyland,2
1951972577103924658,unknown,0,Disney,5.23,disneysprings,3
1952039849990943936,unknown,0,Disney,5.23,disneyonice,2
1952141389559400387,unknown,0,Disney,5.22,disney,8
1952246099471192513,unknown,0,Disney,5.22,disneyuk,6
1952294046605275161,unknown,0,Disney,5.22,disney,18
1952351516078068186,unknown,0,Disney,5.23,disney,20
1952400883254096026,unknown,1,Disney,5.22,disney,6
1952445548724407142,unknown,0,Disney,5.22,disneyland,8
1952455829894908619,unknown,0,Disney,5.22,disney,22
1952471063675794282,unknown,0,Disney,5.22,disneyland,27
1952490402906854296,unknown,0,Disney,5.23,disney,15
1952581436422949916,unknown,0,Disney,5.23,disneyland,8
1952584284810051790,unknown,0,Disney,5.22,disney,16
1952602784836615392,unknown,0,Disney,5.23,disneystyle,12
1952767971207461693,unknown,0,Disney,5.22,disneyland,2
1952963106703726975,unknown,0,Disney,5.22,disney,28
1953076607866401342,unknown,0,Disney,5.23,disney,10
1953097003585776510,unknown,0,Disney,5.22,disney,3
1953106644150081867,sarashafni,1,Disney,5.23,disney,27
1953162075015901686,unknown,0,Disney,5.23,disneyonice,3
1953182320997277727,unknown,0,Disney,5.22,disneyfamily,10
1953203880036785689,unknown,0,Disney,5.22,disneyland,9
1953204220001944217,unknown,0,Disney,5.22,disney,15
1953227626057056386,unknown,0,Disney,5.22,disney,25
1953249384208828872,unknown,0,Disney,5.23,disney,13
1953250258041607196,unknown,0,Disney,5.22,disneyland,9
1953357626395304647,unknown,0,Disney,5.22,disneyland,29
1953358723474527779,unknown,0,Disney,5.22,disney,23
1953389280026011973,unknown,0,Disney,5.22,disneysprings,4
1953403750131494539,unknown,0,Disney,5.22,disneyland,9
1953411439986563601,unknown,0,Disney,5.22,disneystyle,2
1953415247994712517,unknown,0,Disney,5.23,disneyland,11
1953461987271093885,unknown,0,Disney,5.22,disney,9
1953614185317684151,unknown,0,Disney,5.22,disney,8
1953657031669720549,unknown,0,Disney,5.22,disney,26
1953679315460043480,unknown,0,Disney,5.23,disney,30
1953747797624489083,unknown,0,Disney,5.22,disneyuk,8
1953912166096722676,unknown,0,Disney,5.23,disneycruiseline,29
1953949142276735819,unknown,0,Disney,5.23,disney,18
1953983292325538854,unknown,0,Disney,5.22,disney,16
1953987921568903991,unknown,0,Disney,5.22,disney,14
1953994185854357020,unknown,0,Disney,5.22,disney,13
1954024306828645307,unknown,0,Disney,5.22,disneyfamily,6
1954100602007423681,taylorabshure,0,Disney,5.22,disney,3
1954202526597347558,unknown,0,Disney,5.23,disneyland,18
1954340080332053346,mommytipsbycole,1,Disney,5.22,disneyonice,7
1954449308254238100,unknown,0,Disney,5.22,disney,6
1954489757066990957,allthingsdisney.19,0,Disney,5.22,disney,26
1954542894770947013,unknown,0,Disney,5.22,disney,17
1954622158231628834,unknown,1,Disney,5.22,disneystyle,23
1954633100265546482,unknown,0,Disney,5.22,disneyland,6
1954639016340231113,unknown,0,Disney,5.22,disney,5
1954640054137633870,unknown,0,Disney,5.23,disney,22
1954652668053699618,unknown,0,Disney,5.22,disney,28
1954654846835334917,unknown,0,Disney,5.23,disneystyle,14
1954683245007088227,unknown,0,Disney,5.23,disney,20
1954698235591631931,unknown,0,Disney,5.22,disneylandparis,20
1954732886558941373,unknown,0,Disney,5.22,disneylandparis,6
1954735821690867673,unknown,1,Disney,5.23,disneyland,21
1954879727831362693,unknown,0,Disney,5.22,disneyonice,9
1954912094805798017,gabbyzapata,0,Disney,5.23,disney,15
1954990167069901662,couponingrachel,1,Disney,5.22,disneyonice,10
1955149652283957868,unknown,0,Disney,5.23,disney,22
1955171836996500773,unknown,1,Disney,5.22,disney,29
1955299417900961846,unknown,0,Disney,5.22,disney,18
1955313303380481044,unknown,0,Disney,5.22,disneyland,11
1955318373067964363,courtneylynnc,0,Disney,5.23,disneyonice,11
1955356703698411784,unknown,1,Disney,5.22,disney,27
1955381680174677770,unknown,0,Disney,5.23,disneystyle,15
1955384506672593838,unknown,0,Disney,5.23,disneystyle,18
1955421018794549707,unknown,0,Disney,5.23,disneyfamily,9
1955473650077529480,unknown,0,Disney,5.22,disneyland,26
1955557413113557193,unknown,0,Disney,5.22,disneystyle,26
1955574941663589922,unknown,1,Disney,5.22,disneyonice,13
1955695804517912664,unknown,0,Disney,5.22,disney,30
1955925233467399413,yuchaaaa,0,Disney,5.23,disneyland,29
1955947218231734123,ottawamommyclub,0,Disney,5.22,disney,22
1955949900361528902,unknown,0,Disney,5.22,disneylandparis,9
1955956902693556336,unknown,1,Disney,5.22,disney,30
